t,chair,fmt,accX,accY,accZ,gyroX,gyroY,gyroZ,temp,stdX,stdY,stdZ,big,n,touch,tbase,up,seq,flags,rssi,is_occupied,occupied_chairs,n_occupied,block,label,target_chair,is_target,is_transition,phase_idx,t_phase_start
1785365525.616,2,raw,796,-528,-17140,-1232,-685,-172,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.616,2,raw,732,-420,-17000,-1249,-685,-183,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.641,2,raw,744,-528,-17172,-1250,-656,-134,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.641,2,raw,720,-460,-17192,-1260,-695,-144,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.666,2,raw,696,-512,-17068,-1246,-679,-132,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.666,4,sum,694,38,16787,331,32,226,-2192,11,10,9,0,100,2124,2099,99,47709,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365525.666,2,raw,600,-408,-17044,-1250,-679,-100,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.666,2,raw,752,-472,-17188,-1258,-672,-73,-1472,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.691,2,raw,732,-460,-17088,-1270,-680,-72,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.691,2,raw,692,-364,-17156,-1226,-656,-34,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.716,2,raw,840,-484,-17184,-1258,-668,-4,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.716,5,sum,-799,113,17319,69,-13,-121,-1712,9,10,11,0,100,2327,2303,97,46840,7,-65,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365525.716,2,raw,768,-512,-17172,-1246,-648,37,-1472,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.716,2,raw,752,-512,-17136,-1269,-672,44,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.741,2,raw,732,-504,-17124,-1256,-679,33,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.741,2,raw,776,-552,-17164,-1250,-665,34,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.766,2,raw,832,-556,-17048,-1253,-689,39,-1472,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.766,2,raw,744,-428,-17188,-1252,-696,12,-1472,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.766,2,raw,760,-552,-17000,-1272,-679,3,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.791,1,sum,-1019,-394,13328,107,197,-78,-2320,13,14,12,0,100,2145,1640,7,3585,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365525.791,4,sum,695,39,16783,330,32,225,-2192,10,11,9,0,100,2124,2099,99,47710,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365525.791,2,raw,728,-512,-17112,-1253,-677,21,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.791,2,raw,764,-468,-17136,-1242,-672,25,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.817,2,raw,708,-428,-17108,-1264,-701,28,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.817,2,raw,792,-556,-17128,-1271,-686,46,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.817,2,raw,784,-524,-17156,-1236,-698,39,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.842,2,raw,764,-556,-16932,-1259,-683,57,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.842,5,sum,-797,113,17320,69,-14,-121,-1696,9,10,11,0,100,2326,2303,97,46841,7,-66,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365525.842,2,raw,740,-500,-17148,-1251,-689,73,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.867,2,raw,800,-532,-17220,-1262,-692,56,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.867,2,raw,760,-392,-17024,-1277,-692,65,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.867,2,raw,760,-708,-17196,-1263,-691,93,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.888,2,raw,788,-592,-17164,-1247,-683,114,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.888,2,raw,772,-428,-17184,-1270,-651,102,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.913,1,sum,-1018,-394,13333,106,197,-80,-2304,13,14,12,0,100,2145,1640,7,3586,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365525.913,2,raw,728,-504,-17052,-1249,-671,115,-1472,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.913,4,sum,694,37,16784,330,32,226,-2224,11,11,9,0,100,2124,2099,99,47711,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365525.913,2,raw,672,-432,-17116,-1284,-659,122,-1536,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.938,2,raw,728,-540,-17160,-1274,-675,118,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.938,2,raw,636,-532,-16980,-1267,-673,109,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.938,2,raw,744,-528,-17084,-1247,-650,90,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.963,2,raw,760,-500,-17192,-1241,-649,65,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.963,5,sum,-797,109,17318,69,-14,-121,-1696,10,10,10,0,100,2328,2303,97,46842,7,-66,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365525.963,2,raw,684,-532,-16976,-1244,-681,71,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.986,2,raw,708,-532,-17024,-1264,-685,69,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.986,2,raw,720,-532,-17108,-1259,-679,54,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.986,2,raw,784,-488,-17108,-1252,-663,56,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.011,2,raw,760,-516,-17108,-1256,-667,51,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.011,2,raw,816,-624,-16920,-1233,-668,49,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.035,2,raw,736,-476,-17064,-1256,-675,53,-1536,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.035,1,sum,-1019,-395,13338,107,196,-79,-2320,13,14,12,0,100,2145,1640,7,3587,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365526.035,2,raw,868,-548,-17144,-1254,-666,38,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.035,4,sum,696,35,16789,331,32,226,-2224,11,10,9,0,100,2124,2099,99,47712,7,-61,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365526.035,2,raw,816,-548,-17056,-1271,-691,14,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.058,2,raw,820,-452,-17028,-1261,-660,27,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.058,2,raw,724,-444,-17224,-1264,-687,40,-1536,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.083,2,raw,808,-528,-17184,-1261,-676,59,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.083,2,raw,816,-540,-17216,-1253,-651,64,-1536,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.083,5,sum,-799,107,17323,69,-14,-121,-1728,10,9,11,0,100,2327,2303,97,46843,7,-66,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365526.108,2,raw,760,-552,-17108,-1258,-660,91,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.108,2,raw,812,-536,-17068,-1253,-655,85,-1472,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.108,2,raw,752,-512,-17048,-1284,-683,112,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.133,2,raw,804,-608,-17152,-1265,-645,106,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.133,2,raw,700,-528,-17228,-1284,-669,111,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.158,2,raw,748,-588,-17200,-1269,-677,109,-1472,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.158,1,sum,-1023,-393,13339,106,196,-79,-2288,12,14,11,0,100,2144,1640,7,3588,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365526.158,2,raw,840,-544,-17120,-1288,-665,104,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.158,4,sum,694,37,16792,331,32,225,-2208,11,10,9,0,100,2124,2099,99,47713,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365526.158,2,raw,728,-488,-17148,-1290,-674,84,-1552,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.183,2,raw,704,-424,-17196,-1272,-672,82,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.183,2,raw,720,-528,-17012,-1259,-675,70,-1472,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.208,2,raw,804,-588,-16980,-1281,-663,60,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.208,2,raw,776,-532,-17184,-1265,-669,32,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.208,5,sum,-800,106,17322,70,-14,-120,-1712,10,9,11,0,100,2326,2303,97,46844,7,-65,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365526.208,2,raw,696,-540,-17080,-1260,-664,6,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.233,2,raw,740,-572,-17088,-1271,-660,-25,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.233,2,raw,848,-580,-17140,-1255,-640,-35,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.258,2,raw,748,-500,-17224,-1268,-652,-32,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.258,2,raw,812,-560,-17104,-1269,-680,-68,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.258,2,raw,756,-480,-17068,-1266,-659,-55,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.282,2,raw,796,-552,-17260,-1253,-682,-44,-1472,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.282,1,sum,-1026,-393,13338,107,196,-78,-2304,12,14,11,0,100,2145,1640,7,3589,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365526.282,4,sum,691,40,16790,331,32,225,-2208,10,10,10,0,100,2124,2099,99,47714,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365526.282,2,raw,812,-532,-17196,-1267,-657,-16,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.307,2,raw,780,-532,-17184,-1269,-654,-23,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.307,2,raw,756,-508,-17032,-1269,-664,-5,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.307,2,raw,840,-464,-17084,-1246,-688,15,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.332,2,raw,704,-500,-17104,-1269,-664,45,-1472,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.332,2,raw,760,-528,-17112,-1266,-672,63,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.332,5,sum,-798,109,17325,70,-14,-119,-1680,9,10,11,0,100,2327,2303,97,46845,7,-66,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365526.357,2,raw,764,-480,-17036,-1276,-674,60,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.357,2,raw,748,-400,-17168,-1260,-692,96,-1536,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.357,2,raw,764,-500,-17020,-1258,-678,90,-1536,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.382,2,raw,700,-436,-17144,-1277,-681,139,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.382,2,raw,744,-384,-17136,-1273,-673,146,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.407,2,raw,800,-468,-17156,-1259,-691,181,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.407,1,sum,-1020,-398,13340,108,195,-77,-2272,12,14,11,0,100,2145,1640,7,3590,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365526.407,2,raw,792,-580,-17216,-1279,-664,231,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.407,4,sum,693,38,16795,331,31,226,-2192,10,11,9,0,100,2124,2099,99,47715,7,-61,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365526.407,2,raw,700,-516,-17140,-1256,-671,219,-1472,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.432,2,raw,688,-472,-17092,-1269,-675,213,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.432,2,raw,736,-548,-17156,-1267,-686,207,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.457,2,raw,796,-548,-17156,-1245,-668,165,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.457,2,raw,748,-516,-17064,-1286,-682,151,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.457,5,sum,-796,108,17331,70,-14,-119,-1712,10,10,10,0,100,2327,2303,97,46846,7,-66,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365526.457,2,raw,704,-600,-17168,-1300,-660,108,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.482,2,raw,764,-588,-17012,-1249,-683,92,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.482,2,raw,816,-640,-17056,-1269,-678,64,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.508,2,raw,720,-476,-17004,-1274,-667,25,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.508,2,raw,896,-536,-17116,-1253,-664,25,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.508,2,raw,840,-492,-17180,-1260,-649,7,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.533,2,raw,784,-616,-17092,-1254,-687,24,-1536,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.533,1,sum,-1027,-402,13340,107,194,-79,-2288,12,14,11,0,100,2143,1640,7,3591,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365526.533,4,sum,692,37,16803,331,31,226,-2224,10,10,9,0,100,2124,2099,99,47716,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365526.533,2,raw,696,-384,-17064,-1262,-653,-1,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.554,2,raw,828,-612,-17148,-1273,-665,27,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.554,2,raw,764,-512,-16904,-1246,-700,0,-1472,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.579,2,raw,768,-452,-17144,-1267,-661,3,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.579,2,raw,904,-496,-16948,-1270,-676,-14,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.604,2,raw,672,-564,-17076,-1253,-676,-13,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.604,2,raw,664,-548,-16980,-1255,-682,-17,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.629,2,raw,716,-376,-17072,-1249,-679,18,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.629,2,raw,696,-444,-17028,-1244,-693,16,-1536,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.654,2,raw,664,-388,-17048,-1252,-678,19,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.654,1,sum,-1029,-398,13334,108,194,-78,-2272,11,14,11,0,100,2145,1640,7,3592,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365526.655,2,raw,744,-492,-17016,-1257,-675,37,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.679,4,sum,692,39,16806,330,31,226,-2240,10,10,9,0,100,2124,2099,99,47717,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365526.679,2,raw,700,-460,-17108,-1254,-675,20,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.679,2,raw,728,-468,-17136,-1246,-671,23,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.679,2,raw,820,-500,-17204,-1270,-713,6,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.704,2,raw,832,-552,-17060,-1265,-688,-1,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.704,2,raw,684,-548,-17160,-1241,-677,-3,-1536,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.704,5,sum,-793,114,17326,68,-15,-120,-1664,9,11,11,0,100,2325,2303,97,46848,7,-66,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365526.729,2,raw,708,-492,-17024,-1245,-665,-29,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.729,2,raw,828,-468,-17072,-1220,-671,-45,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.754,2,raw,796,-544,-17068,-1240,-681,-102,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.754,2,raw,804,-544,-17100,-1259,-676,-148,-1536,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.779,2,raw,788,-540,-17092,-1227,-688,-159,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.779,1,sum,-1029,-398,13330,108,194,-78,-2304,12,14,11,0,100,2146,1640,7,3593,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365526.779,4,sum,692,38,16808,331,32,226,-2192,10,11,9,0,100,2124,2099,99,47718,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365526.779,2,raw,628,-500,-17192,-1231,-675,-159,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.805,2,raw,748,-456,-16956,-1261,-683,-153,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.805,2,raw,756,-480,-17184,-1250,-676,-140,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.830,2,raw,720,-468,-17232,-1245,-694,-93,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.830,2,raw,736,-420,-17168,-1275,-672,-65,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.830,2,raw,776,-524,-17076,-1259,-678,0,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.830,5,raw,-796,117,17326,68,-15,-120,-1696,,,,,,,,,,,,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365526.855,2,raw,716,-500,-17152,-1257,-660,8,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.855,2,raw,800,-524,-17128,-1255,-673,47,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.855,2,raw,696,-600,-17172,-1273,-682,73,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.880,2,raw,668,-528,-17188,-1269,-682,82,-1536,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.880,2,raw,824,-496,-17296,-1267,-676,83,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.905,2,raw,796,-560,-17084,-1264,-661,117,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.905,1,sum,-1030,-399,13320,108,194,-79,-2288,13,15,12,0,100,2145,1640,7,3594,7,-61,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365526.905,2,raw,840,-548,-17068,-1255,-679,96,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.930,4,sum,692,41,16802,331,33,225,-2192,9,10,9,0,100,2124,2099,99,47719,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365526.930,2,raw,736,-540,-17128,-1259,-682,102,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.930,2,raw,748,-536,-17216,-1260,-679,102,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.930,2,raw,880,-480,-17104,-1270,-688,92,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.955,2,raw,788,-484,-17204,-1268,-674,128,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.955,2,raw,784,-444,-17032,-1273,-674,113,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.955,5,sum,-797,117,17328,68,-15,-120,-1728,8,11,10,0,100,2327,2303,97,46850,7,-66,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365526.980,2,raw,732,-652,-17052,-1253,-673,112,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365526.980,2,raw,736,-604,-17208,-1253,-651,113,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365527.005,2,raw,752,-428,-17144,-1263,-673,126,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365527.005,2,raw,744,-492,-16976,-1272,-683,131,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365527.005,2,raw,792,-556,-17280,-1237,-676,119,-1552,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365527.030,2,raw,800,-588,-17080,-1248,-664,121,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365527.030,1,sum,-1026,-396,13318,107,196,-78,-2288,13,16,12,0,100,2145,1640,7,3595,7,-61,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365527.030,4,sum,689,43,16795,332,34,225,-2192,9,11,9,0,100,2124,2099,99,47720,7,-61,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365527.030,2,raw,672,-516,-17096,-1261,-675,121,-1472,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365527.055,2,raw,732,-428,-16988,-1276,-672,134,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365527.055,2,raw,756,-516,-17096,-1254,-662,145,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365527.055,2,raw,792,-476,-17240,-1279,-674,174,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365527.081,2,raw,712,-360,-17000,-1280,-660,170,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365527.081,2,raw,768,-496,-17144,-1246,-691,166,-1536,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365527.081,5,sum,-797,117,17329,68,-14,-120,-1712,9,12,9,0,100,2327,2303,97,46851,7,-66,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365527.106,2,raw,756,-416,-16960,-1256,-684,179,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365527.106,2,raw,716,-540,-17028,-1261,-669,173,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365527.106,2,raw,748,-472,-16956,-1257,-667,173,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365527.131,2,raw,796,-476,-17088,-1263,-671,153,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365527.131,2,raw,820,-520,-17164,-1242,-646,163,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365527.156,2,raw,768,-476,-17144,-1274,-675,147,-1552,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365527.156,1,sum,-1024,-394,13321,107,197,-79,-2272,14,15,12,0,100,2146,1640,7,3596,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365527.156,2,raw,824,-612,-17184,-1277,-675,138,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365527.156,4,sum,692,38,16793,332,33,226,-2224,10,11,9,0,100,2124,2099,99,47721,7,-61,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365527.181,2,raw,744,-544,-17080,-1257,-680,120,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365527.181,2,raw,828,-640,-17104,-1271,-667,105,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
