t,phase_idx,label,surface,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
1783534815.894,44,partial_rise,hard floor,480,764,-16960,-1223,-605,63,576
1783534815.904,44,partial_rise,hard floor,560,756,-16964,-1228,-593,57,624
1783534815.914,44,partial_rise,hard floor,596,820,-16844,-1212,-601,50,576
1783534815.924,44,partial_rise,hard floor,520,716,-16964,-1207,-615,52,592
1783534815.935,44,partial_rise,hard floor,492,792,-16812,-1193,-627,35,608
1783534815.945,44,partial_rise,hard floor,580,724,-16988,-1189,-632,28,592
1783534815.955,44,partial_rise,hard floor,532,872,-16908,-1244,-632,26,640
1783534815.965,44,partial_rise,hard floor,588,864,-16992,-1225,-630,25,560
1783534815.975,44,partial_rise,hard floor,456,796,-16864,-1215,-618,28,640
1783534815.985,44,partial_rise,hard floor,552,788,-16948,-1208,-595,14,624
1783534815.995,44,partial_rise,hard floor,524,696,-16968,-1216,-603,5,608
1783534816.005,44,partial_rise,hard floor,580,844,-16888,-1206,-591,3,592
1783534816.015,44,partial_rise,hard floor,488,836,-16868,-1192,-619,3,608
1783534816.025,44,partial_rise,hard floor,484,856,-16888,-1226,-630,-5,576
1783534816.035,44,partial_rise,hard floor,552,840,-16864,-1213,-610,5,592
1783534816.045,44,partial_rise,hard floor,536,792,-16828,-1191,-608,41,608
1783534816.055,44,partial_rise,hard floor,516,812,-16912,-1210,-608,28,592
1783534816.065,44,partial_rise,hard floor,488,808,-16944,-1231,-604,25,640
1783534816.075,44,partial_rise,hard floor,468,852,-16968,-1220,-599,32,592
1783534816.085,44,partial_rise,hard floor,476,948,-16852,-1207,-621,62,576
1783534816.095,44,partial_rise,hard floor,540,904,-16856,-1212,-617,66,592
1783534816.105,44,partial_rise,hard floor,572,868,-16876,-1190,-624,59,640
1783534816.115,44,partial_rise,hard floor,600,788,-16972,-1196,-633,57,560
1783534816.125,44,partial_rise,hard floor,584,872,-16716,-1234,-605,77,576
1783534816.135,44,partial_rise,hard floor,516,828,-17028,-1254,-573,72,576
1783534816.145,44,partial_rise,hard floor,616,860,-16932,-1195,-600,84,608
1783534816.155,44,partial_rise,hard floor,596,872,-16872,-1195,-614,84,624
1783534816.165,44,partial_rise,hard floor,564,796,-16884,-1231,-615,81,608
1783534816.175,44,partial_rise,hard floor,524,692,-16904,-1235,-625,109,592
1783534816.185,44,partial_rise,hard floor,528,780,-16968,-1221,-617,109,608
1783534816.195,44,partial_rise,hard floor,572,812,-16960,-1181,-611,106,576
1783534816.205,44,partial_rise,hard floor,560,768,-16760,-1205,-622,86,624
1783534816.215,44,partial_rise,hard floor,448,772,-16900,-1210,-632,75,608
1783534816.225,44,partial_rise,hard floor,560,708,-16948,-1221,-614,75,592
1783534816.235,44,partial_rise,hard floor,620,788,-16804,-1210,-626,74,608
1783534816.245,44,partial_rise,hard floor,576,828,-16836,-1202,-617,75,592
1783534816.255,44,partial_rise,hard floor,544,828,-16932,-1229,-623,47,640
1783534816.265,44,partial_rise,hard floor,600,768,-16928,-1211,-633,92,592
1783534816.275,44,partial_rise,hard floor,428,808,-16968,-1231,-610,92,608
1783534816.285,44,partial_rise,hard floor,540,776,-16736,-1209,-614,91,592
1783534816.294,44,partial_rise,hard floor,464,840,-16880,-1215,-606,79,576
1783534816.304,44,partial_rise,hard floor,592,880,-16800,-1210,-605,93,592
1783534816.314,44,partial_rise,hard floor,532,828,-16904,-1207,-617,116,608
1783534816.324,44,partial_rise,hard floor,620,776,-16836,-1227,-648,104,592
1783534816.334,44,partial_rise,hard floor,588,716,-16884,-1193,-623,108,608
1783534816.344,44,partial_rise,hard floor,564,808,-16952,-1213,-643,86,592
1783534816.354,44,partial_rise,hard floor,480,840,-17044,-1234,-619,93,576
1783534816.364,44,partial_rise,hard floor,484,844,-16876,-1233,-611,91,576
1783534816.374,44,partial_rise,hard floor,492,824,-16884,-1188,-621,101,592
1783534816.385,44,partial_rise,hard floor,420,712,-16908,-1206,-632,101,608
1783534816.395,44,partial_rise,hard floor,592,784,-16936,-1204,-632,101,592
1783534816.405,44,partial_rise,hard floor,520,732,-16924,-1227,-642,83,576
1783534816.415,44,partial_rise,hard floor,520,760,-17044,-1214,-658,50,560
1783534816.425,44,partial_rise,hard floor,496,924,-16872,-1180,-633,87,608
1783534816.435,44,partial_rise,hard floor,452,892,-16916,-1183,-623,93,592
1783534816.445,44,partial_rise,hard floor,492,832,-16832,-1213,-586,63,608
1783534816.455,44,partial_rise,hard floor,560,756,-16912,-1220,-623,84,624
1783534816.465,44,partial_rise,hard floor,520,820,-16920,-1221,-591,50,640
1783534816.475,44,partial_rise,hard floor,624,892,-16956,-1208,-646,64,640
1783534816.485,44,partial_rise,hard floor,480,704,-16948,-1186,-637,59,608
1783534816.495,44,partial_rise,hard floor,612,872,-16784,-1192,-643,51,608
1783534816.505,44,partial_rise,hard floor,588,840,-16944,-1221,-613,63,624
1783534816.515,44,partial_rise,hard floor,612,816,-16860,-1234,-596,50,576
1783534816.525,44,partial_rise,hard floor,416,776,-16832,-1232,-573,61,624
1783534816.535,44,partial_rise,hard floor,500,776,-16944,-1213,-611,51,608
1783534816.545,44,partial_rise,hard floor,656,848,-16812,-1198,-612,42,624
1783534816.555,44,partial_rise,hard floor,600,828,-16692,-1214,-634,58,576
1783534816.565,44,partial_rise,hard floor,560,704,-16916,-1236,-635,47,624
1783534816.575,44,partial_rise,hard floor,472,808,-16896,-1236,-651,58,608
1783534816.585,44,partial_rise,hard floor,544,876,-16920,-1225,-582,63,592
1783534816.595,44,partial_rise,hard floor,484,836,-16940,-1189,-580,75,608
1783534816.605,44,partial_rise,hard floor,496,720,-16768,-1204,-566,62,592
1783534816.615,44,partial_rise,hard floor,580,776,-17012,-1246,-610,52,608
1783534816.625,44,partial_rise,hard floor,568,888,-16844,-1306,-643,56,592
1783534816.635,44,partial_rise,hard floor,540,844,-16932,-1230,-642,45,608
1783534816.645,44,partial_rise,hard floor,592,568,-16896,-1147,-621,13,608
1783534816.655,44,partial_rise,hard floor,652,652,-16912,-1167,-572,20,560
1783534816.665,44,partial_rise,hard floor,516,768,-16884,-1252,-590,14,608
1783534816.675,44,partial_rise,hard floor,552,828,-16960,-1298,-595,16,592
1783534816.685,44,partial_rise,hard floor,532,832,-16764,-1240,-586,17,608
1783534816.695,44,partial_rise,hard floor,608,872,-16980,-1194,-595,5,592
1783534816.705,44,partial_rise,hard floor,608,796,-16908,-1179,-598,9,576
1783534816.715,44,partial_rise,hard floor,508,748,-16916,-1214,-580,23,592
1783534816.725,44,partial_rise,hard floor,544,724,-16920,-1255,-569,42,608
1783534816.735,44,partial_rise,hard floor,552,808,-16916,-1255,-568,24,608
1783534816.745,44,partial_rise,hard floor,540,824,-16880,-1221,-610,33,576
1783534816.755,44,partial_rise,hard floor,556,760,-16984,-1185,-616,40,592
1783534816.764,44,partial_rise,hard floor,544,832,-16804,-1183,-616,34,608
1783534816.774,44,partial_rise,hard floor,500,712,-16796,-1216,-604,50,576
1783534816.784,44,partial_rise,hard floor,532,912,-16944,-1273,-610,41,592
1783534816.794,44,partial_rise,hard floor,608,904,-16904,-1247,-615,46,640
1783534816.804,44,partial_rise,hard floor,556,904,-16916,-1190,-598,18,624
1783534816.814,44,partial_rise,hard floor,588,936,-16744,-1163,-591,58,608
1783534816.824,44,partial_rise,hard floor,552,204,-16904,-1099,-1029,-50,624
1783534816.834,44,partial_rise,hard floor,-292,1376,-17760,-1149,-757,-20,576
1783534816.844,44,partial_rise,hard floor,116,284,-17376,-1319,-157,123,624
1783534816.854,44,partial_rise,hard floor,704,1384,-16696,-1144,211,146,608
1783534816.864,44,partial_rise,hard floor,448,436,-16304,-1422,-550,86,592
1783534816.874,44,partial_rise,hard floor,656,948,-16580,-1047,-1223,90,608
1783534816.884,44,partial_rise,hard floor,512,872,-16992,-1074,-1256,94,624
1783534816.894,44,partial_rise,hard floor,552,876,-17332,-1070,-974,76,608
1783534816.905,44,partial_rise,hard floor,604,764,-17088,-1284,-576,65,608
1783534816.915,44,partial_rise,hard floor,716,652,-17312,-1244,-287,51,608
1783534816.925,44,partial_rise,hard floor,544,1004,-16984,-1298,-220,64,608
1783534816.935,44,partial_rise,hard floor,360,868,-16620,-1189,-326,85,592
1783534816.945,44,partial_rise,hard floor,528,716,-16596,-1208,-644,58,608
1783534816.955,44,partial_rise,hard floor,480,680,-16644,-1160,-891,60,592
1783534816.965,44,partial_rise,hard floor,604,848,-16824,-1171,-996,62,608
1783534816.975,44,partial_rise,hard floor,660,816,-16956,-1162,-912,91,592
1783534816.985,44,partial_rise,hard floor,624,692,-17192,-1205,-626,129,608
1783534816.995,44,partial_rise,hard floor,568,796,-17008,-1247,-347,124,592
1783534817.005,44,partial_rise,hard floor,544,888,-16800,-1246,-217,119,576
1783534817.015,44,partial_rise,hard floor,452,752,-16652,-1218,-330,86,656
1783534817.025,44,partial_rise,hard floor,384,720,-16716,-1188,-543,-43,608
1783534817.035,44,partial_rise,hard floor,476,792,-16780,-1160,-800,-114,592
1783534817.045,44,partial_rise,hard floor,616,748,-16884,-1119,-955,-198,576
1783534817.055,44,partial_rise,hard floor,584,724,-17016,-1137,-922,-246,624
1783534817.064,44,partial_rise,hard floor,548,728,-17104,-1140,-727,-224,640
1783534817.074,44,partial_rise,hard floor,636,976,-17184,-1243,-482,-187,576
1783534817.084,44,partial_rise,hard floor,608,784,-16948,-1204,-332,-174,576
1783534817.094,44,partial_rise,hard floor,564,896,-16900,-1162,-370,-171,608
1783534817.104,44,partial_rise,hard floor,568,736,-16764,-1113,-526,-201,592
1783534817.114,44,partial_rise,hard floor,536,764,-16676,-1114,-753,-201,608
1783534817.124,44,partial_rise,hard floor,476,672,-16900,-1158,-873,-197,592
1783534817.134,44,partial_rise,hard floor,576,884,-16900,-1211,-841,-181,608
1783534817.145,44,partial_rise,hard floor,564,892,-17020,-1180,-668,-143,624
1783534817.155,44,partial_rise,hard floor,620,832,-16964,-1122,-497,-78,608
1783534817.165,44,partial_rise,hard floor,496,740,-16944,-1135,-405,-48,592
1783534817.175,44,partial_rise,hard floor,580,860,-16744,-1230,-422,-32,608
1783534817.185,44,partial_rise,hard floor,540,812,-16640,-1298,-571,20,592
1783534817.195,44,partial_rise,hard floor,508,884,-16696,-1204,-753,43,576
1783534817.205,44,partial_rise,hard floor,632,760,-16784,-1098,-878,51,592
1783534817.215,44,partial_rise,hard floor,608,760,-16932,-1092,-840,63,608
1783534817.225,44,partial_rise,hard floor,680,872,-17032,-1209,-700,105,592
1783534817.235,44,partial_rise,hard floor,552,856,-16964,-1299,-504,149,624
1783534817.245,44,partial_rise,hard floor,532,1024,-16948,-1317,-380,191,576
1783534817.255,44,partial_rise,hard floor,472,916,-16592,-1197,-404,277,592
1783534817.265,44,partial_rise,hard floor,540,876,-16636,-1128,-577,309,576
1783534817.275,44,partial_rise,hard floor,512,736,-16808,-1125,-749,351,592
1783534817.285,44,partial_rise,hard floor,604,696,-16844,-1189,-846,322,640
1783534817.295,44,partial_rise,hard floor,676,764,-16988,-1287,-849,295,592
1783534817.304,44,partial_rise,hard floor,628,680,-17068,-1251,-696,277,608
1783534817.314,44,partial_rise,hard floor,576,868,-17028,-1140,-482,304,592
1783534817.324,44,partial_rise,hard floor,476,740,-16896,-1128,-376,316,576
1783534817.334,44,partial_rise,hard floor,536,792,-16728,-1241,-455,387,608
1783534817.344,44,partial_rise,hard floor,552,792,-16764,-1337,-679,407,608
1783534817.355,44,partial_rise,hard floor,500,872,-16736,-1273,-846,450,592
1783534817.365,44,partial_rise,hard floor,544,1008,-17012,-1113,-816,575,576
1783534817.375,44,partial_rise,hard floor,484,1268,-17032,-1163,-701,777,624
1783534817.385,44,partial_rise,hard floor,564,964,-16968,-1299,-596,966,624
1783534817.395,44,partial_rise,hard floor,620,820,-16844,-1310,-564,1013,608
1783534817.405,44,partial_rise,hard floor,512,604,-17016,-1273,-535,922,592
1783534817.415,44,partial_rise,hard floor,412,244,-16864,-1193,-433,682,576
1783534817.425,44,partial_rise,hard floor,836,316,-16860,-1304,-490,420,592
1783534817.435,44,partial_rise,hard floor,664,352,-16824,-1502,-695,63,640
1783534817.445,44,partial_rise,hard floor,456,508,-16912,-1331,-646,-91,624
1783534817.455,44,partial_rise,hard floor,440,736,-17044,-1198,-461,-205,608
1783534817.465,44,partial_rise,hard floor,436,780,-17036,-1292,-422,-315,624
1783534817.475,44,partial_rise,hard floor,524,680,-16888,-1383,-454,-410,640
1783534817.485,44,partial_rise,hard floor,580,576,-16808,-1208,-621,-466,624
1783534817.495,44,partial_rise,hard floor,688,904,-16796,-1181,-787,-513,576
1783534817.504,44,partial_rise,hard floor,424,916,-16900,-1358,-756,-522,608
1783534817.514,44,partial_rise,hard floor,1676,1680,-16332,-1336,-1003,-486,576
1783534817.524,44,partial_rise,hard floor,908,3756,-16444,-2162,-1421,-352,592
1783534817.534,44,partial_rise,hard floor,-1472,-2772,-19356,105,-5,-88,608
1783534817.544,44,partial_rise,hard floor,-232,-168,-16468,1302,1601,266,592
1783534817.554,44,partial_rise,hard floor,600,-40,-17660,-3090,156,364,640
1783534817.564,44,partial_rise,hard floor,404,1272,-14868,-4523,-1343,443,608
1783534817.574,44,partial_rise,hard floor,504,3160,-16428,-2243,-2275,357,592
1783534817.585,44,partial_rise,hard floor,568,1900,-16000,1612,-2043,274,640
1783534817.595,44,partial_rise,hard floor,596,176,-19112,1423,-1088,191,592
1783534817.605,44,partial_rise,hard floor,636,-1268,-17788,-1578,29,200,576
1783534817.615,44,partial_rise,hard floor,812,200,-18088,-4210,599,134,592
1783534817.625,44,partial_rise,hard floor,460,1960,-15896,-3078,537,44,608
1783534817.635,44,partial_rise,hard floor,308,2732,-15316,159,-61,75,592
1783534817.645,44,partial_rise,hard floor,308,772,-16260,1512,-875,62,608
1783534817.655,44,partial_rise,hard floor,508,-624,-17524,-496,-1552,-1,624
1783534817.665,44,partial_rise,hard floor,540,-292,-16896,-3059,-1749,67,608
1783534817.675,44,partial_rise,hard floor,856,1500,-17868,-3263,-1363,105,608
1783534817.685,44,partial_rise,hard floor,836,2172,-16196,-750,-512,70,608
1783534817.695,44,partial_rise,hard floor,588,1296,-17764,1099,265,48,624
1783534817.705,44,partial_rise,hard floor,244,-664,-17204,-13,686,80,576
1783534817.715,44,partial_rise,hard floor,192,-1216,-16940,-2090,291,77,592
1783534817.725,44,partial_rise,hard floor,456,904,-16264,-3540,-720,89,608
1783534817.735,44,partial_rise,hard floor,504,2008,-15516,-2193,-1637,70,592
1783534817.745,44,partial_rise,hard floor,584,2084,-16268,389,-1826,5,560
1783534817.755,44,partial_rise,hard floor,704,612,-17656,777,-1402,-1,608
1783534817.765,44,partial_rise,hard floor,716,-292,-17832,-1168,-643,74,592
1783534817.775,44,partial_rise,hard floor,824,304,-17704,-3115,85,130,576
1783534817.785,44,partial_rise,hard floor,660,1668,-16660,-2683,411,117,592
1783534817.795,44,partial_rise,hard floor,508,2028,-15960,-545,214,53,640
1783534817.805,44,partial_rise,hard floor,316,1116,-16208,639,-431,26,592
1783534817.815,44,partial_rise,hard floor,440,-140,-16896,-549,-1169,55,576
1783534817.825,44,partial_rise,hard floor,636,-56,-16960,-2295,-1610,70,592
1783534817.835,44,partial_rise,hard floor,796,1140,-17460,-2590,-1495,45,576
1783534817.845,44,partial_rise,hard floor,752,1924,-16784,-1078,-845,70,608
1783534817.855,44,partial_rise,hard floor,676,1324,-17424,269,-99,65,608
1783534817.865,44,partial_rise,hard floor,396,-96,-17392,-283,332,80,592
1783534817.875,44,partial_rise,hard floor,144,-596,-17124,-1645,325,75,608
1783534817.885,44,partial_rise,hard floor,304,468,-16520,-2647,-312,74,592
1783534817.895,44,partial_rise,hard floor,540,1616,-15980,-2054,-1180,69,624
1783534817.905,44,partial_rise,hard floor,456,1528,-16500,-486,-1618,10,608
1783534817.915,44,partial_rise,hard floor,620,868,-17028,132,-1466,30,592
1783534817.925,44,partial_rise,hard floor,672,128,-17768,-943,-942,42,608
1783534817.935,44,partial_rise,hard floor,1060,864,-17092,-2225,-398,77,592
1783534817.945,44,partial_rise,hard floor,1344,2520,-16768,-2488,-201,129,608
1783534817.955,44,partial_rise,hard floor,-232,1464,-16740,-601,188,187,592
1783534817.965,44,partial_rise,hard floor,-344,196,-16952,1281,719,309,640
1783534817.975,44,partial_rise,hard floor,1032,2772,-16004,-832,-261,564,592
1783534817.985,44,partial_rise,hard floor,-2288,4704,-18380,-4141,-972,622,608
1783534817.995,44,partial_rise,hard floor,1072,3548,-13904,-1789,-1462,-281,624
1783534818.005,44,partial_rise,hard floor,-836,-3756,-17520,5015,-3001,-543,608
1783534818.015,44,partial_rise,hard floor,3664,-9028,-18080,6667,-3515,-451,608
1783534818.025,44,partial_rise,hard floor,6228,-4284,-21816,2600,-2199,491,608
1783534818.035,44,partial_rise,hard floor,-3156,12968,-19036,-21558,-5097,713,608
1783534818.045,44,partial_rise,hard floor,-488,-2980,-24992,-8991,3066,418,592
1783534818.055,44,partial_rise,hard floor,2312,12916,-10812,10644,8890,414,608
1783534818.065,44,partial_rise,hard floor,2936,8104,-20324,6249,2726,-204,592
1783534818.075,44,partial_rise,hard floor,-2896,-9956,-14764,1872,673,260,576
1783534818.085,44,partial_rise,hard floor,-2088,-2660,-16476,-6710,-1525,-252,592
1783534818.095,44,partial_rise,hard floor,1704,1712,-16156,-13112,-6039,-189,576
1783534818.104,44,partial_rise,hard floor,1440,9140,-13900,-2370,-6387,-250,592
1783534818.114,44,partial_rise,hard floor,256,3708,-16308,8412,-3455,-97,576
1783534818.124,44,partial_rise,hard floor,932,-1348,-27748,6478,1110,-108,624
