t,chair,fmt,accX,accY,accZ,gyroX,gyroY,gyroZ,temp,stdX,stdY,stdZ,big,n,touch,tbase,peak,yawSum,yawN,up,seq,flags,rssi,is_occupied,occupied_chairs,n_occupied,block,label,target_chair,is_target,is_transition,phase_idx,t_phase_start
1785440281.390,7,sum,3588,598,16151,207,-168,133,-2080,12,14,14,0,100,2021,2013,59,1809,13,24,11524,7,-72,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440281.451,2,sum,-504,-330,-17050,-1261,-674,68,-2304,12,14,12,0,100,2058,2053,57,833,12,35,17133,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440281.473,5,sum,2116,115,-15603,25,-13,-102,-1536,12,11,11,0,100,2326,2315,57,-1301,13,29,14236,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440281.473,3,sum,1184,-623,-18031,-201,214,126,-1408,13,14,12,0,100,2282,2275,61,1587,13,33,16100,7,-67,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440281.474,4,sum,1726,-499,-16354,333,28,224,-2128,12,11,11,0,100,2120,2113,50,2749,12,31,15071,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440281.504,6,sum,699,-667,-16350,-323,-346,-59,-1424,11,12,14,0,100,1993,1988,55,-728,12,25,12386,7,-71,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440281.525,1,sum,2757,-542,-19903,101,191,-104,-2208,14,14,24,0,100,2145,2123,56,-1422,12,41,19919,7,-78,1,1,1,F,statue,1,1,0,44,1785440235.646
1785440281.525,7,sum,3587,599,16153,205,-168,132,-2080,13,14,14,0,100,2021,2013,59,1530,12,24,11525,7,-70,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440281.555,2,sum,-501,-333,-17050,-1260,-674,67,-2320,12,14,12,0,100,2059,2053,58,896,13,35,17134,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440281.584,5,sum,2114,112,-15599,24,-14,-102,-1520,12,12,12,0,100,2325,2315,57,-1290,12,29,14237,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440281.607,3,sum,1184,-626,-18037,-202,214,126,-1360,13,14,13,0,100,2280,2275,61,1555,12,33,16101,7,-66,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440281.607,4,sum,1723,-502,-16359,334,27,225,-2144,12,12,12,0,100,2120,2113,43,2949,13,31,15072,7,-61,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440281.607,6,sum,700,-667,-16347,-323,-347,-60,-1408,11,12,14,0,100,1994,1988,55,-846,13,25,12387,7,-71,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440281.630,1,sum,2759,-547,-19904,103,190,-116,-2224,15,14,37,0,100,2145,2123,56,-2463,13,41,19920,7,-77,1,1,1,F,statue,1,1,0,44,1785440235.646
1785440281.657,7,sum,3590,597,16151,206,-168,132,-2096,13,14,15,0,100,2022,2013,59,1689,13,24,11526,7,-73,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440281.686,2,sum,-501,-332,-17052,-1259,-674,68,-2304,12,13,12,0,100,2058,2053,58,807,12,35,17135,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440281.707,5,sum,2117,119,-15596,23,-14,-102,-1520,12,11,12,0,100,2327,2315,57,-1349,13,29,14238,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440281.737,3,sum,1184,-625,-18041,-202,213,126,-1392,13,15,12,0,100,2280,2275,61,1581,13,33,16102,7,-67,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440281.737,4,sum,1722,-505,-16360,335,27,225,-2144,12,13,12,0,100,2120,2113,61,2661,12,31,15073,7,-61,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440281.737,6,sum,699,-666,-16350,-322,-347,-60,-1408,11,12,14,0,100,1994,1988,52,-741,12,25,12388,7,-72,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440281.767,1,sum,2762,-545,-19909,103,190,-122,-2176,16,14,38,0,100,2145,2123,56,-1770,12,41,19921,7,-78,1,1,1,F,statue,1,1,0,44,1785440235.646
1785440281.767,7,sum,3591,599,16148,207,-168,132,-2096,13,12,15,0,100,2022,2013,59,1602,12,24,11527,7,-73,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440281.797,2,sum,-497,-330,-17048,-1260,-675,68,-2288,12,14,12,0,100,2059,2053,58,863,13,35,17136,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440281.858,5,sum,2117,116,-15592,22,-14,-101,-1504,12,11,12,0,100,2329,2315,57,-1193,12,29,14239,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440281.858,3,sum,1184,-624,-18038,-202,214,125,-1376,13,15,12,0,100,2282,2275,62,1543,12,33,16103,7,-67,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440281.858,4,sum,1723,-502,-16360,335,27,224,-2112,12,13,12,0,100,2122,2113,61,2886,13,31,15074,7,-61,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440281.858,6,sum,703,-665,-16349,-322,-348,-60,-1408,11,12,14,0,100,1994,1988,52,-840,13,25,12389,7,-72,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440281.888,1,sum,2763,-548,-19910,102,188,-118,-2224,15,13,39,0,100,2144,2123,48,-1173,13,41,19922,7,-80,1,1,1,F,statue,1,1,0,44,1785440235.646
1785440281.888,7,sum,3593,600,16147,207,-169,132,-2128,14,13,14,0,100,2021,2013,58,1728,13,24,11528,7,-72,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440281.940,2,sum,-502,-327,-17041,-1259,-675,67,-2304,12,14,12,0,100,2058,2053,58,797,12,35,17137,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440281.970,5,sum,2113,117,-15593,23,-14,-101,-1568,12,11,12,0,100,2328,2315,57,-1296,13,29,14240,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440281.970,3,sum,1182,-616,-18038,-202,214,125,-1376,13,16,12,0,100,2282,2275,62,1669,13,33,16104,7,-66,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.001,4,sum,1722,-501,-16353,335,27,223,-2112,12,12,13,0,100,2122,2113,61,2656,12,31,15075,7,-63,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.001,6,sum,703,-667,-16345,-322,-348,-61,-1392,12,11,15,0,100,1994,1988,52,-781,12,25,12390,7,-71,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.025,1,sum,2765,-549,-19915,101,189,-117,-2240,16,13,39,0,100,2145,2123,62,-1333,12,41,19923,7,-79,1,1,1,F,statue,1,1,0,44,1785440235.646
1785440282.025,7,sum,3593,604,16138,206,-169,131,-2080,13,13,15,0,100,2022,2013,58,1516,12,24,11529,7,-73,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.056,2,sum,-500,-324,-17042,-1260,-675,67,-2320,12,14,12,0,100,2059,2053,58,912,13,35,17138,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.085,5,sum,2113,115,-15595,23,-14,-101,-1536,12,11,12,0,100,2327,2315,57,-1243,12,29,14241,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.107,3,sum,1179,-617,-18038,-203,214,125,-1392,13,16,12,0,100,2281,2275,62,1433,12,33,16105,7,-66,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.107,4,sum,1728,-498,-16354,333,27,225,-2144,12,13,13,0,100,2122,2113,61,3005,13,31,15076,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.107,6,sum,706,-669,-16347,-321,-348,-62,-1424,12,12,15,0,100,1994,1988,52,-853,13,25,12391,7,-72,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.131,1,sum,2759,-544,-19916,100,189,-117,-2224,16,14,39,0,100,2145,2123,62,-1397,13,41,19924,7,-79,1,1,1,F,statue,1,1,0,44,1785440235.646
1785440282.161,7,sum,3594,606,16135,206,-169,131,-2080,14,13,14,0,100,2021,2013,58,1634,13,24,11530,7,-72,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.191,2,sum,-500,-322,-17042,-1260,-674,68,-2304,12,14,12,0,100,2058,2053,58,794,12,35,17139,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.221,5,sum,2110,113,-15594,24,-14,-101,-1536,12,10,13,0,100,2325,2315,57,-1317,13,29,14242,7,-63,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.221,3,sum,1183,-615,-18037,-203,214,124,-1360,13,16,12,0,100,2281,2275,62,1569,13,33,16106,7,-67,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.221,4,sum,1723,-503,-16349,333,27,224,-2080,12,13,13,0,100,2121,2113,61,2696,12,31,15077,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.251,6,sum,706,-673,-16341,-321,-348,-62,-1424,13,13,15,0,100,1993,1988,52,-691,12,25,12392,7,-71,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.273,1,sum,2760,-547,-19919,102,190,-120,-2208,16,13,39,0,100,2144,2123,62,-1487,12,41,19925,7,-78,1,1,1,F,statue,1,1,0,44,1785440235.646
1785440282.274,7,sum,3592,602,16135,206,-170,131,-2064,14,12,15,0,100,2021,2013,58,1611,12,24,11531,7,-72,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.304,2,sum,-501,-325,-17049,-1259,-674,68,-2288,12,13,12,0,100,2059,2053,58,940,13,35,17140,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.334,5,sum,2109,115,-15591,24,-15,-102,-1536,12,10,12,0,100,2326,2315,52,-1271,12,29,14243,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.359,3,sum,1183,-619,-18030,-203,214,123,-1392,14,15,12,0,100,2281,2275,62,1455,12,33,16107,7,-67,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.359,4,sum,1723,-505,-16350,333,28,224,-2128,13,12,13,0,100,2121,2113,61,2886,13,31,15078,7,-61,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.359,6,sum,708,-674,-16340,-320,-347,-62,-1408,13,13,15,0,100,1993,1988,52,-738,13,25,12393,7,-71,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.383,1,sum,2760,-545,-19911,103,189,-129,-2224,16,14,35,0,100,2144,2123,62,-1857,13,41,19926,7,-79,1,1,1,F,statue,1,1,0,44,1785440235.646
1785440282.383,7,sum,3593,604,16132,206,-170,130,-2048,14,13,14,0,100,2021,2013,58,1698,13,24,11532,7,-72,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.439,2,sum,-505,-327,-17044,-1259,-676,67,-2272,11,12,12,0,100,2057,2053,58,782,12,35,17141,7,-63,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.469,5,sum,2112,113,-15592,25,-15,-103,-1536,12,11,12,0,100,2326,2315,41,-1382,13,29,14244,7,-57,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.469,3,sum,1185,-625,-18028,-202,214,123,-1392,14,15,12,0,100,2280,2275,62,1515,13,33,16108,7,-67,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.500,4,sum,1725,-502,-16347,333,28,224,-2128,12,12,13,0,100,2122,2113,61,2710,12,31,15079,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.500,6,sum,711,-677,-16339,-321,-347,-62,-1440,13,14,15,0,100,1994,1988,56,-776,12,25,12394,7,-71,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.523,1,sum,2759,-542,-19909,102,188,-126,-2208,16,14,34,0,100,2144,2123,62,-1204,12,41,19927,7,-78,1,1,1,F,statue,1,1,0,44,1785440235.646
1785440282.524,7,sum,3594,604,16131,208,-170,130,-2080,14,12,14,0,100,2021,2013,58,1555,12,24,11533,7,-72,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.554,2,sum,-503,-328,-17046,-1258,-676,67,-2288,11,12,12,0,100,2058,2053,49,877,13,35,17142,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.584,5,sum,2112,116,-15600,25,-15,-102,-1552,12,10,13,0,100,2328,2315,49,-1248,12,29,14245,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.607,3,sum,1184,-621,-18028,-202,213,122,-1408,14,14,11,0,100,2280,2275,62,1452,12,33,16109,7,-66,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.607,4,sum,1725,-499,-16340,333,29,224,-2128,13,12,13,0,100,2121,2113,61,2904,13,31,15080,7,-61,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.607,6,sum,710,-674,-16339,-321,-347,-61,-1408,13,13,15,0,100,1992,1988,56,-768,13,25,12395,7,-71,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.637,1,sum,2759,-541,-19908,100,187,-115,-2192,15,15,25,0,100,2145,2123,62,-1345,13,41,19928,7,-78,1,1,1,F,statue,1,1,0,44,1785440235.646
1785440282.637,7,sum,3593,608,16129,207,-170,129,-2112,13,13,15,0,100,2022,2013,82,1655,13,24,11534,7,-72,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.691,2,sum,-504,-329,-17040,-1260,-676,68,-2288,12,13,11,0,100,2059,2053,49,918,12,35,17143,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.721,5,sum,2111,114,-15602,27,-15,-102,-1520,11,10,13,0,100,2331,2315,49,-1337,13,29,14246,7,-63,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.721,3,sum,1182,-620,-18024,-203,213,122,-1376,13,13,11,0,100,2281,2275,62,1645,13,33,16110,7,-67,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.721,4,sum,1725,-499,-16342,332,29,224,-2112,13,11,13,0,100,2120,2113,52,2719,12,31,15081,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.742,6,sum,710,-671,-16342,-321,-347,-61,-1408,13,14,15,0,100,1991,1988,56,-653,12,25,12396,7,-73,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.772,1,sum,2755,-542,-19903,100,187,-110,-2224,15,15,21,0,100,2145,2123,62,-1278,12,41,19929,7,-78,1,1,1,F,statue,1,1,0,44,1785440235.646
1785440282.772,7,sum,3596,608,16129,207,-170,130,-2064,13,13,14,0,100,2022,2013,82,1612,12,24,11535,7,-73,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.800,2,sum,-505,-334,-17042,-1259,-674,69,-2320,13,12,10,0,100,2059,2053,42,944,13,35,17144,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.860,5,sum,2114,112,-15604,26,-16,-103,-1536,11,11,13,0,100,2326,2315,49,-1235,12,29,14247,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.860,3,sum,1181,-622,-18026,-203,212,122,-1392,13,13,12,0,100,2280,2275,66,1514,12,33,16111,7,-66,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.860,4,sum,1725,-504,-16345,332,27,225,-2080,13,11,13,0,100,2121,2113,52,2990,13,31,15082,7,-61,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.860,6,sum,706,-670,-16346,-321,-346,-59,-1424,13,14,14,0,100,1991,1988,56,-716,13,25,12397,7,-71,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.890,7,sum,3594,604,16136,208,-170,130,-2064,12,13,13,0,100,2022,2013,82,1734,13,24,11536,7,-72,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.890,1,sum,2760,-543,-19900,101,187,-113,-2192,15,15,19,0,100,2146,2123,62,-1415,13,41,19930,7,-79,1,1,1,F,statue,1,1,0,44,1785440235.646
1785440282.951,2,sum,-501,-336,-17046,-1259,-676,70,-2272,13,12,11,0,100,2059,2053,42,858,12,35,17145,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.973,5,sum,2116,112,-15599,26,-16,-103,-1536,12,11,13,0,100,2328,2315,49,-1328,13,29,14248,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.974,3,sum,1183,-625,-18028,-205,212,122,-1392,13,13,12,0,100,2281,2275,66,1636,13,33,16112,7,-67,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.974,4,sum,1726,-504,-16349,333,27,225,-2112,12,11,13,0,100,2120,2113,52,2649,12,31,15083,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440282.974,6,sum,707,-668,-16343,-322,-346,-59,-1392,12,13,13,0,100,1994,1988,56,-735,12,25,12398,7,-71,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.024,1,sum,2760,-540,-19898,102,187,-111,-2224,14,16,19,0,100,2145,2123,52,-1199,12,41,19931,7,-79,1,1,1,F,statue,1,1,0,44,1785440235.646
1785440283.024,7,sum,3593,603,16141,208,-170,130,-2064,13,13,12,0,100,2022,2013,82,1538,12,24,11537,7,-72,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.055,2,sum,-506,-337,-17048,-1259,-676,69,-2288,13,12,11,0,100,2058,2053,42,807,13,35,17146,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.108,5,sum,2118,115,-15597,25,-16,-103,-1504,12,11,13,0,100,2327,2315,49,-1261,12,29,14249,7,-63,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.108,3,sum,1187,-623,-18026,-204,212,122,-1376,13,13,12,0,100,2280,2275,66,1475,12,33,16113,7,-67,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.108,4,sum,1724,-500,-16347,334,27,224,-2128,13,11,12,0,100,2120,2113,55,2897,13,31,15084,7,-61,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.108,6,sum,710,-665,-16344,-322,-345,-57,-1440,13,13,13,0,100,1994,1988,65,-710,13,25,12399,7,-71,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.132,1,sum,2762,-541,-19901,103,185,-112,-2208,14,16,20,0,100,2144,2123,56,-1445,13,41,19932,7,-79,1,1,1,F,statue,1,1,0,44,1785440235.646
1785440283.162,7,sum,3593,599,16133,208,-171,131,-2048,13,13,13,0,100,2021,2013,82,1735,13,24,11538,7,-72,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.184,2,sum,-506,-337,-17042,-1259,-676,69,-2272,13,12,11,0,100,2058,2053,45,813,12,35,17147,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.212,5,sum,2115,115,-15596,25,-16,-104,-1536,12,13,13,0,100,2328,2315,70,-1411,13,29,14250,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.213,3,sum,1184,-622,-18032,-204,212,123,-1408,13,14,13,0,100,2282,2275,66,1703,13,33,16114,7,-67,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.241,4,sum,1728,-498,-16353,334,27,224,-2128,14,11,12,0,100,2121,2113,55,2672,12,31,15085,7,-60,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.241,6,sum,709,-667,-16350,-322,-346,-57,-1440,12,12,13,0,100,1992,1988,65,-686,12,25,12400,7,-72,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.271,1,sum,2761,-539,-19903,102,186,-110,-2224,14,16,19,0,100,2144,2123,56,-1273,12,41,19933,7,-78,1,1,1,F,statue,1,1,0,44,1785440235.646
1785440283.271,7,sum,3595,603,16128,209,-171,130,-2080,13,12,14,0,100,2021,2013,82,1553,12,24,11539,7,-72,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.302,2,sum,-504,-337,-17040,-1259,-676,68,-2288,13,13,11,0,100,2059,2053,47,881,13,35,17148,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.332,5,sum,2117,110,-15592,24,-14,-104,-1536,11,13,13,0,100,2328,2315,70,-1266,12,29,14251,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.362,3,sum,1183,-622,-18035,-203,212,124,-1408,13,14,13,0,100,2282,2275,66,1523,12,33,16115,7,-66,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.362,4,sum,1728,-497,-16355,336,26,225,-2112,13,11,12,0,100,2121,2113,55,2970,13,31,15086,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.362,6,sum,709,-667,-16345,-323,-345,-58,-1408,12,12,14,0,100,1994,1988,65,-832,13,25,12401,7,-72,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.390,1,sum,2766,-543,-19909,101,188,-107,-2240,14,16,16,0,100,2145,2123,56,-1591,13,41,19934,7,-78,1,1,1,F,statue,1,1,0,44,1785440235.646
1785440283.390,7,sum,3594,603,16132,209,-170,130,-2080,12,12,14,0,100,2021,2013,82,1704,13,24,11540,7,-72,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.440,2,sum,-503,-336,-17046,-1259,-675,69,-2272,13,13,11,0,100,2059,2053,50,865,12,35,17149,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.464,5,sum,2116,109,-15595,23,-15,-104,-1520,11,13,13,0,100,2331,2315,70,-1337,13,29,14252,7,-63,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.464,3,sum,1185,-622,-18034,-204,212,125,-1408,12,14,13,0,100,2281,2275,66,1618,13,33,16116,7,-67,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.490,4,sum,1727,-503,-16354,337,26,225,-2112,13,12,12,0,100,2122,2113,55,2720,12,31,15087,7,-61,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.490,6,sum,709,-665,-16341,-323,-345,-59,-1408,12,11,14,0,100,1991,1988,65,-870,12,25,12402,7,-71,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.520,1,sum,2771,-549,-19915,102,188,-111,-2192,13,16,17,0,100,2144,2123,56,-1566,12,41,19935,7,-78,1,1,1,F,statue,1,1,0,44,1785440235.646
1785440283.520,7,sum,3596,601,16134,209,-171,131,-2096,12,13,14,0,100,2021,2013,82,1629,12,24,11541,7,-73,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.550,2,sum,-503,-332,-17048,-1260,-675,69,-2272,13,14,11,0,100,2059,2053,50,896,13,35,17150,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.607,5,sum,2118,107,-15593,23,-14,-104,-1520,12,14,12,0,100,2327,2315,70,-1269,12,29,14253,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.607,3,sum,1184,-623,-18034,-203,212,125,-1392,12,14,13,0,100,2282,2275,66,1445,12,33,16117,7,-66,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.607,4,sum,1727,-504,-16355,336,26,225,-2144,13,12,11,0,100,2122,2113,55,2943,13,31,15088,7,-61,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.607,6,sum,709,-668,-16346,-322,-343,-60,-1408,13,10,14,0,100,1993,1988,65,-853,13,25,12403,7,-71,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.630,1,sum,2773,-549,-19913,102,188,-111,-2208,14,15,17,0,100,2144,2123,56,-1420,13,41,19936,7,-79,1,1,1,F,statue,1,1,0,44,1785440235.646
1785440283.660,7,sum,3596,599,16135,209,-171,132,-2096,12,12,14,0,100,2022,2013,68,1710,13,24,11542,7,-73,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.690,2,sum,-504,-331,-17052,-1259,-674,68,-2304,13,14,11,0,100,2060,2053,50,750,12,35,17151,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.720,5,sum,2122,106,-15590,22,-14,-104,-1520,12,14,11,0,100,2329,2315,70,-1363,13,29,14254,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.721,3,sum,1188,-621,-18037,-203,213,125,-1392,13,15,13,0,100,2282,2275,66,1647,13,33,16118,7,-68,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.751,4,sum,1725,-505,-16352,338,27,225,-2096,13,12,11,0,100,2121,2113,55,2753,12,31,15089,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.751,6,sum,711,-669,-16342,-321,-345,-61,-1392,12,11,14,0,100,1993,1988,65,-769,12,25,12404,7,-72,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.773,1,sum,2776,-549,-19914,103,188,-113,-2224,14,15,16,0,100,2144,2123,56,-1437,12,41,19937,7,-78,1,1,1,F,statue,1,1,0,44,1785440235.646
1785440283.773,7,sum,3594,598,16138,209,-172,132,-2080,12,12,13,0,100,2021,2013,68,1660,12,24,11543,7,-72,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.800,2,sum,-504,-328,-17059,-1261,-675,67,-2288,12,14,12,0,100,2059,2053,58,887,13,35,17152,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.854,5,sum,2120,104,-15588,23,-13,-104,-1536,11,14,11,0,100,2326,2315,70,-1244,12,29,14255,7,-63,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.854,3,sum,1189,-619,-18036,-204,213,125,-1376,13,14,12,0,100,2282,2275,54,1528,12,33,16119,7,-66,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.854,4,sum,1720,-501,-16345,337,28,226,-2096,13,11,10,0,100,2121,2113,55,3005,13,31,15090,7,-61,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.854,6,sum,717,-672,-16339,-321,-345,-61,-1424,12,11,14,0,100,1994,1988,65,-744,13,25,12405,7,-71,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.884,1,sum,2772,-546,-19911,103,189,-113,-2240,14,15,17,0,100,2145,2123,56,-1384,13,41,19938,7,-78,1,1,1,F,statue,1,1,0,44,1785440235.646
1785440283.884,7,sum,3595,600,16132,209,-171,132,-2080,13,12,14,0,100,2021,2013,68,1696,13,24,11544,7,-72,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.941,2,sum,-509,-328,-17053,-1260,-675,68,-2304,12,14,13,0,100,2059,2053,58,904,12,35,17153,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.972,5,sum,2122,105,-15590,23,-14,-105,-1536,11,14,11,0,100,2327,2315,70,-1372,13,29,14256,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.972,3,sum,1187,-619,-18036,-203,213,126,-1376,13,14,12,0,100,2282,2275,54,1672,13,33,16120,7,-67,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.972,4,sum,1720,-501,-16348,336,27,226,-2128,13,12,10,0,100,2121,2113,55,2686,12,31,15091,7,-61,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440283.994,6,sum,714,-673,-16343,-321,-345,-62,-1424,12,11,14,0,100,1993,1988,65,-762,12,25,12406,7,-71,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440284.023,1,sum,2769,-544,-19906,103,189,-114,-2240,14,14,16,0,100,2144,2123,56,-1305,12,41,19939,7,-77,1,1,1,F,statue,1,1,0,44,1785440235.646
1785440284.023,7,sum,3596,596,16126,209,-171,132,-2112,12,12,14,0,100,2022,2013,68,1591,12,24,11545,7,-72,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440284.049,2,sum,-508,-326,-17053,-1260,-674,69,-2304,11,14,13,0,100,2060,2053,58,995,13,35,17154,7,-62,0,1,1,F,statue,1,0,0,44,1785440235.646
1785440284.106,5,sum,2121,104,-15588,23,-14,-104,-1536,11,14,11,0,100,2329,2315,70,-1201,12,29,14257,7,-63,0,1,1,F,statue,1,0,0,44,1785440235.646
