t,chair,accX,accY,accZ,gyroX,gyroY,gyroZ,temp,stdX,stdY,stdZ,big,n,touch,tbase,up,seq,flags,rssi,is_occupied,occupied_chairs,n_occupied,block,label,target_chair,is_target,is_transition,phase_idx,t_phase_start
1785363535.503,7,1166,223,-16390,242,-156,154,-2064,13,13,13,0,100,2029,2019,41,19763,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363535.503,5,1698,-398,-15684,72,-13,-125,-1408,12,12,11,0,100,2326,2303,64,30918,7,-72,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363535.528,2,539,1510,-16939,-1246,-669,59,-2160,11,12,10,0,100,2057,2034,151,7202,7,-66,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363535.553,1,6010,14771,478,105,194,-89,-2192,10,13,10,0,100,2160,2128,164,13281,7,-73,0,,0,F,empty_after,1,1,0,84,1785363518.549
1785363535.603,4,1596,16,-16272,330,25,231,-1968,11,10,11,0,100,2122,2099,66,31788,7,-66,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363535.628,6,5257,12450,9427,-324,-330,-62,-928,18,14,15,0,100,1999,1979,62,30080,7,-63,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363535.628,7,1171,222,-16388,243,-156,155,-2112,14,12,13,0,100,2028,2019,41,19764,7,-65,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363535.628,3,1987,241,-17887,-193,204,117,-960,13,14,15,0,100,2031,2013,68,32682,7,-49,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363535.628,5,1703,-395,-15685,71,-13,-125,-1408,12,12,11,0,100,2326,2303,64,30919,7,-72,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363535.650,2,537,1506,-16940,-1246,-668,59,-2160,11,11,10,0,100,2055,2034,151,7203,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363535.676,1,6008,14771,475,104,195,-90,-2192,10,13,11,0,100,2160,2128,164,13282,7,-71,0,,0,F,empty_after,1,1,0,84,1785363518.549
1785363535.726,4,1599,13,-16269,330,25,231,-1968,10,10,10,0,100,2123,2099,66,31789,7,-66,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363535.751,6,5258,12449,9427,-323,-330,-63,-944,17,14,14,0,100,1999,1979,62,30081,7,-63,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363535.751,3,1986,243,-17888,-194,203,117,-928,13,14,15,0,100,2032,2013,68,32683,7,-49,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363535.751,7,1174,220,-16382,244,-156,155,-2064,13,12,13,0,100,2028,2019,41,19765,7,-65,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363535.751,5,1704,-391,-15687,72,-13,-125,-1408,12,11,11,0,100,2327,2303,64,30920,7,-71,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363535.777,2,541,1506,-16938,-1247,-669,59,-2128,11,12,10,0,100,2056,2034,151,7204,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363535.802,1,6004,14775,482,105,196,-89,-2208,9,12,11,0,100,2163,2128,164,13283,7,-70,0,,0,F,empty_after,1,1,0,84,1785363518.549
1785363535.849,4,1597,11,-16271,329,26,231,-1968,10,10,11,0,100,2122,2099,66,31790,7,-68,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363535.875,6,5256,12445,9422,-321,-330,-63,-928,18,14,14,0,100,1997,1979,62,30082,7,-62,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363535.875,3,1984,243,-17886,-193,204,117,-912,14,14,15,0,100,2031,2013,68,32684,7,-49,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363535.875,7,1174,221,-16388,244,-155,155,-2080,13,13,13,0,100,2028,2019,41,19766,7,-65,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363535.900,2,543,1504,-16934,-1246,-670,59,-2160,11,11,10,0,100,2057,2034,151,7205,7,-66,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363535.925,1,6004,14773,477,105,196,-90,-2176,10,13,10,0,100,2162,2128,164,13284,7,-71,0,,0,F,empty_after,1,1,0,84,1785363518.549
1785363535.975,4,1599,13,-16271,328,27,231,-1936,10,10,11,0,100,2122,2099,66,31791,7,-66,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.000,6,5256,12446,9420,-322,-329,-64,-944,17,14,14,0,100,1998,1979,62,30083,7,-63,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.000,3,1985,242,-17895,-193,206,117,-944,13,15,14,0,100,2032,2013,68,32685,7,-49,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.000,7,1175,223,-16385,245,-155,154,-2096,12,14,13,0,100,2028,2019,41,19767,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.000,5,1710,-388,-15687,72,-14,-125,-1408,11,11,11,0,100,2326,2303,64,30922,7,-71,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.025,2,546,1500,-16937,-1246,-669,59,-2176,10,10,10,0,100,2058,2034,151,7206,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.050,1,6001,14771,485,105,196,-89,-2176,10,13,10,0,100,2162,2128,164,13285,7,-71,0,,0,F,empty_after,1,1,0,84,1785363518.549
1785363536.100,4,1601,15,-16276,328,27,230,-1952,11,10,11,0,100,2122,2099,66,31792,7,-66,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.120,6,5259,12448,9416,-321,-330,-63,-928,17,14,14,0,100,1999,1979,62,30084,7,-62,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.120,3,1989,242,-17906,-194,206,117,-928,13,16,13,0,100,2031,2013,68,32686,7,-49,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.120,7,1179,223,-16390,244,-156,154,-2080,13,13,13,0,100,2028,2019,41,19768,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.145,5,1717,-391,-15686,73,-14,-126,-1456,11,11,11,0,100,2329,2303,64,30923,7,-72,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.145,2,548,1497,-16937,-1247,-670,57,-2112,10,11,10,0,100,2058,2034,151,7207,7,-66,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.167,1,6003,14772,486,105,195,-88,-2160,9,12,10,0,100,2163,2128,164,13286,7,-70,0,,0,F,empty_after,1,1,0,84,1785363518.549
1785363536.242,4,1595,13,-16273,328,27,230,-1984,11,9,11,0,100,2122,2099,66,31793,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.243,6,5263,12447,9417,-320,-329,-64,-928,17,13,13,0,100,1998,1979,62,30085,7,-63,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.243,3,1990,245,-17902,-194,206,118,-864,13,15,13,0,100,2031,2013,68,32687,7,-49,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.243,7,1177,224,-16392,244,-155,154,-2096,12,13,13,0,100,2028,2019,41,19769,7,-65,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.268,5,1716,-392,-15684,73,-14,-126,-1424,10,10,10,0,100,2327,2303,64,30924,7,-71,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.268,2,543,1499,-16936,-1247,-670,57,-2160,9,11,10,0,100,2057,2034,151,7208,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.293,1,6003,14774,487,105,195,-88,-2192,9,13,10,0,100,2161,2128,164,13287,7,-71,0,,0,F,empty_after,1,1,0,84,1785363518.549
1785363536.343,4,1597,13,-16268,326,28,230,-1952,11,10,11,0,100,2122,2099,66,31794,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.364,6,5265,12446,9421,-320,-329,-64,-960,17,14,13,0,100,1997,1979,62,30086,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.364,3,1996,247,-17911,-193,207,117,-912,13,15,13,0,100,2031,2013,68,32688,7,-49,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.364,7,1180,226,-16384,244,-155,154,-2080,12,13,13,0,100,2028,2019,41,19770,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.389,5,1717,-395,-15675,73,-14,-126,-1440,10,10,10,0,100,2329,2303,64,30925,7,-72,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.389,2,542,1501,-16937,-1246,-671,57,-2160,9,12,10,0,100,2057,2034,151,7209,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.414,1,6006,14772,488,105,195,-88,-2176,10,13,10,0,100,2162,2128,164,13288,7,-72,0,,0,F,empty_after,1,1,0,84,1785363518.549
1785363536.489,4,1598,15,-16264,325,29,230,-1936,10,9,11,0,100,2122,2099,66,31795,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.489,6,5262,12450,9423,-321,-328,-64,-928,19,14,13,0,100,1997,1979,62,30087,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.489,3,2000,246,-17911,-191,207,117,-928,14,15,12,0,100,2032,2013,68,32689,7,-48,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.489,7,1178,227,-16389,242,-155,154,-2096,12,12,13,0,100,2028,2019,41,19771,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.511,5,1716,-396,-15672,73,-15,-126,-1408,9,11,10,0,100,2327,2303,64,30926,7,-71,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.511,2,541,1501,-16929,-1247,-669,57,-2176,9,12,10,0,100,2058,2034,151,7210,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.536,1,6005,14771,485,106,195,-88,-2208,10,13,10,0,100,2162,2128,164,13289,7,-71,0,,0,F,empty_after,1,1,0,84,1785363518.549
1785363536.611,4,1598,14,-16264,325,29,231,-1968,11,10,11,0,100,2122,2099,66,31796,7,-68,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.611,6,5263,12453,9423,-321,-329,-64,-944,19,14,13,0,100,1999,1979,62,30088,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.611,3,2003,251,-17920,-191,208,117,-928,13,15,12,0,100,2032,2013,68,32690,7,-49,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.611,7,1177,230,-16398,241,-156,155,-2064,11,13,13,0,100,2028,2019,41,19772,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.636,5,1714,-394,-15672,74,-15,-126,-1408,9,11,10,0,100,2328,2303,64,30927,7,-72,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.661,1,6007,14767,487,105,193,-89,-2192,11,13,10,0,100,2163,2128,164,13290,7,-73,0,,0,F,empty_after,1,1,0,84,1785363518.549
1785363536.737,4,1595,17,-16258,325,30,230,-1984,11,10,11,0,100,2121,2099,66,31797,7,-68,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.737,6,5265,12454,9420,-322,-329,-63,-960,19,14,14,0,100,1999,1979,62,30089,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.737,3,2006,253,-17924,-190,209,118,-896,12,15,12,0,100,2032,2013,68,32691,7,-49,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.762,5,1710,-394,-15668,74,-14,-126,-1424,9,11,10,0,100,2329,2303,64,30928,7,-72,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.762,2,537,1491,-16933,-1246,-668,57,-2192,9,12,10,0,100,2057,2034,151,7212,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.787,1,6010,14764,486,106,192,-89,-2224,11,14,11,0,100,2162,2128,164,13291,7,-71,0,,0,F,empty_after,1,1,0,84,1785363518.549
1785363536.862,4,1594,18,-16266,325,29,231,-2000,11,10,10,0,100,2122,2099,66,31798,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.862,6,5261,12455,9423,-322,-328,-63,-976,18,14,13,0,100,1998,1979,62,30090,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.862,3,2008,251,-17926,-191,209,117,-912,12,15,12,0,100,2031,2013,68,32692,7,-48,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.862,7,1174,231,-16399,240,-158,155,-2112,11,12,13,0,100,2028,2019,41,19774,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.887,5,1709,-396,-15667,73,-15,-125,-1456,9,11,10,0,100,2327,2303,64,30929,7,-72,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.912,1,6008,14766,487,106,193,-89,-2208,12,13,11,0,100,2162,2128,164,13292,7,-71,0,,0,F,empty_after,1,1,0,84,1785363518.549
1785363536.986,4,1594,19,-16268,327,29,231,-2000,11,10,10,0,100,2122,2099,66,31799,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.986,6,5261,12457,9424,-322,-328,-62,-928,18,14,14,0,100,1999,1979,62,30091,7,-65,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363536.986,3,2008,253,-17923,-192,209,117,-912,12,14,13,0,100,2031,2013,68,32693,7,-48,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.011,5,1709,-399,-15670,73,-15,-125,-1440,9,11,10,0,100,2329,2303,64,30930,7,-72,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.011,2,535,1493,-16935,-1246,-669,57,-2128,9,12,11,0,100,2056,2034,151,7214,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.036,1,6009,14769,484,106,194,-89,-2208,11,14,11,0,100,2162,2128,164,13293,7,-72,0,,0,F,empty_after,1,1,0,84,1785363518.549
1785363537.108,4,1591,17,-16263,327,28,231,-1984,11,10,10,0,100,2122,2099,66,31800,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.108,6,5255,12458,9422,-323,-328,-62,-944,18,14,13,0,100,1998,1979,62,30092,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.108,3,2008,253,-17918,-192,208,118,-896,12,15,12,0,100,2032,2013,68,32694,7,-49,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.133,5,1708,-395,-15672,73,-14,-125,-1440,10,12,10,0,100,2327,2303,64,30931,7,-71,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.158,2,533,1496,-16934,-1246,-667,57,-2176,9,12,11,0,100,2056,2034,151,7215,7,-66,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.158,1,6007,14771,479,107,195,-89,-2192,12,13,11,0,100,2161,2128,164,13294,7,-71,0,,0,F,empty_after,1,1,0,84,1785363518.549
1785363537.231,4,1595,18,-16264,326,29,231,-1968,11,10,10,0,100,2122,2099,66,31801,7,-68,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.256,6,5252,12460,9429,-323,-328,-62,-912,18,14,13,0,100,1999,1979,62,30093,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.256,3,2007,251,-17914,-192,208,118,-896,11,15,12,0,100,2031,2013,68,32695,7,-49,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.256,7,1163,227,-16404,241,-160,155,-2080,11,12,12,0,100,2028,2019,41,19777,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.256,5,1711,-391,-15671,74,-14,-125,-1424,10,13,10,0,100,2327,2303,64,30932,7,-71,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.281,2,540,1493,-16939,-1246,-668,58,-2144,9,12,12,0,100,2057,2034,151,7216,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.357,4,1599,17,-16270,326,28,230,-2000,10,10,10,0,100,2121,2099,66,31802,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.357,6,5250,12458,9429,-323,-328,-61,-944,18,13,13,0,100,1999,1979,62,30094,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.382,7,1162,220,-16403,240,-161,156,-2096,11,12,12,0,100,2028,2019,41,19778,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.382,5,1709,-388,-15682,73,-15,-126,-1424,10,12,10,0,100,2327,2303,64,30933,7,-72,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.407,2,540,1492,-16936,-1245,-668,58,-2160,9,12,12,0,100,2056,2034,151,7217,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.407,1,6007,14772,468,107,194,-89,-2192,12,13,11,0,100,2161,2128,164,13296,7,-72,0,,0,F,empty_after,1,1,0,84,1785363518.549
1785363537.482,4,1600,19,-16281,326,28,229,-1984,10,10,10,0,100,2122,2099,66,31803,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.507,6,5253,12458,9427,-322,-328,-60,-912,17,13,13,0,100,2000,1979,62,30095,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.507,3,1997,245,-17914,-193,208,118,-880,11,16,12,0,100,2032,2013,68,32697,7,-49,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.507,7,1161,220,-16400,241,-161,155,-2096,12,12,13,0,100,2028,2019,41,19779,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.507,5,1711,-385,-15684,73,-14,-126,-1440,11,12,11,0,100,2329,2303,64,30934,7,-73,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.532,2,540,1490,-16941,-1244,-670,58,-2144,9,12,12,0,100,2055,2034,151,7218,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.607,4,1601,17,-16285,326,28,229,-1968,10,10,10,0,100,2122,2099,66,31804,7,-68,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.607,6,5249,12459,9431,-321,-327,-60,-912,16,13,13,0,100,1998,1979,62,30096,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.607,3,1993,242,-17902,-192,207,119,-896,12,16,12,0,100,2032,2013,68,32698,7,-49,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.632,5,1712,-384,-15683,73,-14,-126,-1440,11,12,11,0,100,2327,2303,64,30935,7,-72,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.656,2,544,1494,-16945,-1245,-669,58,-2176,9,12,12,0,100,2055,2034,151,7219,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.656,1,6003,14775,475,106,194,-87,-2208,12,12,11,0,100,2162,2128,164,13298,7,-71,0,,0,F,empty_after,1,1,0,84,1785363518.549
1785363537.731,4,1605,12,-16289,325,28,228,-2000,10,11,10,0,100,2122,2099,66,31805,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.755,6,5247,12460,9433,-321,-328,-62,-912,16,14,12,0,100,1998,1979,62,30097,7,-65,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.755,3,1992,242,-17896,-192,207,119,-912,12,16,12,0,100,2032,2013,68,32699,7,-49,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.755,7,1156,218,-16389,242,-161,154,-2064,13,12,14,0,100,2028,2019,41,19781,7,-65,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.755,5,1713,-384,-15687,73,-15,-126,-1472,11,12,11,0,100,2329,2303,64,30936,7,-72,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.780,2,542,1494,-16937,-1246,-670,58,-2160,10,11,12,0,100,2057,2034,151,7220,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.856,4,1610,14,-16287,326,27,228,-1984,10,10,10,0,100,2121,2099,66,31806,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.856,6,5252,12458,9424,-320,-329,-62,-944,16,13,13,0,100,1999,1979,62,30098,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.881,7,1160,223,-16382,242,-160,154,-2112,13,12,13,0,100,2028,2019,41,19782,7,-65,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.881,5,1712,-385,-15691,73,-14,-127,-1424,11,12,11,0,100,2331,2303,64,30937,7,-71,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.906,2,540,1495,-16936,-1245,-670,58,-2160,9,11,12,0,100,2056,2034,151,7221,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363537.906,1,6003,14774,465,105,194,-88,-2160,12,12,11,0,100,2162,2128,164,13300,7,-73,0,,0,F,empty_after,1,1,0,84,1785363518.549
1785363537.981,4,1608,11,-16286,325,26,228,-1968,10,11,10,0,100,2122,2099,66,31807,7,-68,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.004,6,5253,12453,9420,-320,-330,-63,-944,15,14,13,0,100,1999,1979,62,30099,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.004,3,1994,244,-17894,-192,206,118,-928,12,15,12,0,100,2031,2013,68,32701,7,-49,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.004,7,1160,221,-16384,241,-160,155,-2096,14,12,14,0,100,2028,2019,41,19783,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.004,5,1714,-382,-15685,72,-13,-127,-1456,11,12,11,0,100,2328,2303,64,30938,7,-71,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.029,2,539,1495,-16941,-1246,-671,58,-2176,10,11,12,0,100,2057,2034,151,7222,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.054,1,6006,14770,460,105,194,-88,-2208,12,12,10,0,100,2162,2128,164,13301,7,-71,0,,0,F,empty_after,1,1,0,84,1785363518.549
1785363538.104,4,1608,14,-16283,325,26,228,-1968,10,11,10,0,100,2122,2099,66,31808,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.129,3,1995,247,-17895,-192,205,119,-912,12,15,11,0,100,2031,2013,68,32702,7,-49,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.129,7,1161,221,-16378,241,-159,155,-2080,14,12,14,0,100,2028,2019,41,19784,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.129,5,1713,-382,-15687,73,-14,-128,-1408,11,12,11,0,100,2327,2303,64,30939,7,-71,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.154,2,539,1495,-16939,-1245,-672,59,-2176,10,11,12,0,100,2057,2034,151,7223,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.154,1,6004,14766,462,104,194,-88,-2208,13,13,11,0,100,2162,2128,164,13302,7,-72,0,,0,F,empty_after,1,1,0,84,1785363518.549
1785363538.229,4,1609,11,-16288,325,26,229,-2000,10,11,10,0,100,2121,2099,66,31809,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.254,6,5259,12455,9416,-320,-331,-63,-944,15,14,14,0,100,1999,1979,62,30101,7,-65,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.255,3,1991,246,-17899,-191,203,119,-912,12,15,13,0,100,2031,2013,68,32703,7,-49,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.255,7,1164,224,-16381,241,-158,157,-2112,14,12,14,0,100,2028,2019,41,19785,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.255,5,1712,-385,-15687,73,-14,-127,-1472,10,12,12,0,100,2326,2303,64,30940,7,-71,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.280,2,534,1495,-16937,-1245,-670,59,-2160,10,10,11,0,100,2056,2034,151,7224,7,-65,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.303,1,6006,14767,465,105,195,-88,-2208,13,13,11,0,100,2161,2128,164,13303,7,-70,0,,0,F,empty_after,1,1,0,84,1785363518.549
1785363538.350,4,1607,12,-16289,326,27,229,-1952,12,11,10,0,100,2121,2099,66,31810,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.375,6,5255,12455,9419,-320,-331,-64,-944,15,14,14,0,100,1999,1979,62,30102,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.375,3,1994,251,-17900,-191,203,117,-928,13,16,13,0,100,2031,2013,68,32704,7,-49,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.375,7,1163,231,-16384,240,-157,157,-2064,14,12,14,0,100,2028,2019,41,19786,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.401,2,533,1495,-16938,-1245,-670,58,-2128,11,10,11,0,100,2056,2034,151,7225,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.426,1,5998,14770,468,104,195,-89,-2208,13,12,11,0,100,2164,2128,164,13304,7,-73,0,,0,F,empty_after,1,1,0,84,1785363518.549
1785363538.476,4,1607,13,-16284,326,26,230,-1968,11,11,10,0,100,2122,2099,66,31811,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.501,6,5254,12452,9417,-321,-330,-65,-944,15,13,14,0,100,1998,1979,62,30103,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.501,3,1994,251,-17900,-191,202,118,-928,13,14,13,0,100,2032,2013,68,32705,7,-49,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.501,7,1161,232,-16386,240,-157,157,-2048,14,11,13,0,100,2028,2019,41,19787,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.501,5,1708,-387,-15683,73,-14,-127,-1424,11,12,12,0,100,2328,2303,64,30942,7,-71,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.526,2,534,1496,-16936,-1245,-669,58,-2160,11,11,11,0,100,2058,2034,151,7226,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.550,1,5997,14770,470,104,196,-88,-2224,13,13,11,0,100,2163,2128,164,13305,7,-70,0,,0,F,empty_after,1,1,0,84,1785363518.549
1785363538.599,4,1607,15,-16281,326,27,230,-2000,11,10,10,0,100,2122,2099,66,31812,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.624,6,5257,12452,9418,-322,-331,-65,-928,16,14,14,0,100,1998,1979,62,30104,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.624,3,1992,248,-17905,-191,202,117,-928,12,14,14,0,100,2032,2013,68,32706,7,-49,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.624,7,1163,232,-16393,242,-157,157,-2096,14,11,14,0,100,2028,2019,41,19788,7,-64,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.649,5,1712,-390,-15683,73,-13,-127,-1456,10,12,11,0,100,2328,2303,64,30943,7,-71,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.649,2,530,1494,-16930,-1244,-669,58,-2160,11,11,12,0,100,2057,2034,151,7227,7,-67,0,,0,F,empty_after,1,0,0,84,1785363518.549
1785363538.674,1,5998,14775,464,105,196,-88,-2192,12,13,11,0,100,2162,2128,164,13306,7,-71,0,,0,F,empty_after,1,1,0,84,1785363518.549
